"bb-0 href","normal","is-hidden_small","bb-0","bb-0 href 2","js-List","js-List href"
"","","","","","Maryland Technology Development Corporation","https://bio2026.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=00943920"
"","","","","","Masdar City","https://bio2026.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=00935647"
"","","In 1965 a young lawyer left a historic law firm in Milan to embark on the adventure of a lifetime, founding his own offices so he could devote his time mainly to business and banking law.  His courage...","","","Masotti Cassella","https://bio2026.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=00855656"
"","","N/A","","","Massachusetts Life Sciences Center","https://bio2026.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=00128360"
"","","At MassBio, our mission is to drive innovation in the biotechnology and pharmaceutical industries worldwide by fostering a supportive and dynamic business environment in Massachusetts. We are committe...","","","Massachusetts Pavilion","https://bio2026.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=00891621"
"","","X","","","MassBio","https://bio2026.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=00002274"
"","","MasterControl Inc. is a leading provider of cloud-based quality and manufacturing software for life sciences and other regulated industries. For three decades, our mission has been the same as that of...","","","MasterControl Inc.","https://bio2026.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=00524295"
"","","","","","Match Day Lounge","https://bio2026.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=00000688"
"","","Mavatar is a global specialist in AI-driven precision medicine solutions for all diseases. Built on over 20 years of scientific research, Mavatar’s proprietary DINA (Deep Integrated Network Analysis) ...","","","Mavatar","https://bio2026.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=00953190"
"","","","","","Mayo Clinic - Destination Medical Center","https://bio2026.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=00485026"
"","","","","","Mayo Clinic / Discovery Oasis","https://bio2026.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=00888418"
"","","","","","MB4 Productions","https://bio2026.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=01004221"
"","","x","","","medac pharma production a.s.","https://bio2026.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=00628641"
"","","Biomedical data is vast, fragmented, and inconsistent — spread across millions of publications, clinical databases, genomic repositories, and regulatory submissions. The teams that win in drug discove...","","","MEDBIOINFORMATICS SOLUTIONS","https://bio2026.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=00956024"
"","","""Create a virtuous cycle in clinical trials to provide more treatment opportunities for patients.""    MEDIAIPLUS provides innovative solutions to help pharmaceutical, biotech, and medical device compa...","","","MEDIAIPLUS, Inc.","https://bio2026.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=00936915"
"","","","","","MEDIARK Inc.","https://bio2026.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=00936507"
"","","Medical Alley is the foremost Life Science organization representing +800 partners across the healthcare continuum. Our partners have the ability to connect with peer organizations, vet potential publ...","","","Medical Alley","https://bio2026.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=00002276"
"","","Medical and Pharmaceutical Industry Technology and Development  Center (PITDC), founded in 1993, is a nonprofit organization donated  by the Ministry of Economic Affairs and the domestic pharmaceutica...","","","Medical and Pharmaceutical Industry Technology and Development Center","https://bio2026.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=00815052"
"","","","","","Medical Research Agency","https://bio2026.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=00891611"
"","","x","","","Medical University of South Carolina, Zucker Institute","https://bio2026.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=00069032"
"","","Medicilon is a leading CRO company that provides comprehensive drug R&D services on a global scale.  Medicilon has 21 years experience in the industry and has supported more than 2000 client R&D progr...","","","Medicilon USA Corp","https://bio2026.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=00886950"
"","","Medicines Discovery Catapult (MDC) is a Life Sciences service dedicated to turning drug discovery into commercial breakthroughs.   At the frontier of drug discovery, MDC works with entrepreneurial  sc...","","","Medicines Discovery Catapult","https://bio2026.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=00534780"
"","","","","","Medigen Vaccine Biologics Corp.","https://bio2026.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=01004057"
"","","MediOrigin Technology Limited is a start-up company dedicated to deliver flexible endoscope robotic devices based on magnet actuation and robotics technologies. We are the pioneers of conducting resea...","","","MediOrigin Technology Limited","https://bio2026.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=01013550"
"","","MediTox s.r.o. is a GLP-certified CRO providing comprehensive preclinical development, toxicology, safety assessment, and translational research services for pharmaceutical, biotechnology, veterinary,...","","","MediTox s.r.o.","https://bio2026.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=00411798"
"","","MedTech Barcelona is a biotech company specializing in advanced in vitro solutions and unique technology that enables cell shipping at room temperature. It focuses on ready-to-use, cell-based solution...","","","MEDTECH BARCELONA","https://bio2026.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=00956984"
"","","High quality therapeutics and diagnostics solutions for patients, ethics as our underlying principle, dedication to innovation and advancement, strong people centricity and environmental sustainabilit...","","","Menarini Biotech","https://bio2026.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=00032817"
"","","Mentor Technical Group is a specialized technical services firm supporting FDA-regulated life science companies across pharmaceutical, biotechnology, and medical device manufacturing and R&D operation...","","","Mentor Technical Group","https://bio2026.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=00847558"
"","","MEPSGEN is a biotechnology company that develops human microphysiological systems as predictive models of human physiology, along with groundbreaking microfluidic platforms spanning from lab-scale nan...","","","MEPSGEN","https://bio2026.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=00867595"
"","","At Merck, known as MSD outside of the United States and Canada, we are unified around our purpose: We use the power of leading-edge science to save and improve lives around the world. For more than 13...","","","Merck","https://bio2026.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=00000428"
"","","MERIT is an innovative clinical endpoint expert providing attentive expertise in our therapeutic areas. We partner with CROs, pharma, and biotech companies to deliver reliable endpoint services in glo...","","","MERIT","https://bio2026.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=00895630"
"","","","","","Merxin Ltd","https://bio2026.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=00922009"
"","","META Pharmaceuticals is one of the first innovative drug companies in Hong Kong and Asia focused on the emerging field of immunometabolism—our core focus is on novel therapies targeting the metabolic ...","","","Meta Pharmaceuticals (HK) Limited","https://bio2026.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=00926750"
"","","MEX BIO Pavilion – BIO International Convention 2026    The MEX BIO Pavilion represents Mexico’s coordinated national presence at the BIO International Convention, the world’s leading global event for...","","","Mexico Pavilion (MEX BIO)","https://bio2026.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=00896365"
"","","MIAS Pharma Ltd was set up in 2016 to enable Pharma/Bio-Pharma companies to manufacture and import products into the EU/UK in a compliant manner, at optimal cost, with no significant investment in reg...","","","MIAS Pharma Ltd","https://bio2026.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=00933230"
"","","Microbiologics has been a trusted partner in delivering world-class microbiology, molecular diagnostic, and virology products and services for more than 50 years. We partner with healthcare, and life ...","","","Microbiologics Inc.","https://bio2026.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=00934461"
"","","MicroDigital: Precision Solutions for Bioprocess Excellence    Since 2002, MicroDigital has pioneered innovative bioprocess solutions, delivering streamlined workflows and unparalleled precision to em...","","","MicroDigital Co., Ltd.","https://bio2026.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=00349474"
"","","With more than 35 years of experience, Midas Pharma brings proven expertise to every stage of the biopharmaceutical product life cycle. As a fully-fledged pharmaceutical company with EU GMP/GDP/WDA an...","","","Midas Pharma GmbH","https://bio2026.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=00156358"
"","","","","","Middlesex County","https://bio2026.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=00891618"
"","","","","","Midlothian Economic Development","https://bio2026.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=00935619"
"","","","","","Midwest Pediatric Device Consortium","https://bio2026.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=01003219"
"","","","","","MilliporeSigma","https://bio2026.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=00879316"
"","","","","","MilliporeSigma","https://bio2026.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=00337616"
"","","","","","Miltenyi Biotec","https://bio2026.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=00084566"
"","","Miltenyi Biotec India is the regional subsidiary of Miltenyi Biotec, a global pioneer in cell and gene therapy. With a mission to enable access to advanced cellular therapies, we support the entire va...","","","Miltenyi Biotec India Pvt Ltd","https://bio2026.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=00963016"
"","","","","","MIMYK Medical Simulations Private Limited","https://bio2026.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=01021408"
"","","Rhineland-Palatinate is a successful and forward-looking business location with a strong international orientation. Our traditional strengths lie in the chemical, pharmaceutical, automotive, and mecha...","","","Ministry of Economic Affairs, Tourism, Energy and Climate Rhineland-Palatinate","https://bio2026.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=00952370"
"","","The Ministry of Health places great importance on strengthening communication channels with the public as part of its commitment to providing high-quality healthcare services and ensuring accessible s...","","","Ministry of Health - Kingdom of Saudi Arabia","https://bio2026.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=00935075"
"","","Our mission is to promote the health and well-being of all citizens of Taiwan. Our vision is to to become the most trustworthy administration.","","","Ministry of Health and Welfare, Taiwan","https://bio2026.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=00885300"
"","","","","","Ministry of Health of Saudi Arabia","https://bio2026.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=00956494"
"","","The Ministry of Health of Saudi Arabia provides health care, public health promotion, and diseases prevention. It also formulates rules and regulations governing the public and private health sector, ...","","","Ministry of Health- Saudi Arabia","https://bio2026.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=00961188"
"","","x","","","Ministry of Industry and Trade, Czech Republic","https://bio2026.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=00932286"
"","","","","","Minnesota Department of Employment and Economic Development","https://bio2026.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=00929261"
"","","Minnesota businesses have a legacy of building things that last while changing the global economy for the better. The state boasts an extraordinary concentration of Fortune 500 companies, a fast-growi...","","","Minnesota Pavilion","https://bio2026.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=00129012"
"","","Miramoon Pharma, a spin-off of the University of the Basque Country and the Biogipuzkoa Health Research Institute, is revolutionizing the future of medicine.    Using a unique chemistry technology, we...","","","Miramoon Pharma","https://bio2026.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=00953333"
"","","Mirava Bio is a BioCommercial partner supporting emerging rare disease biotechs with no presence in Europe in defining de-risked, cross-functional and flexible go-to-market strategies—and staying alon...","","","Mirava Bio","https://bio2026.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=01008423"
"","","Mirscience Therapeutics is a Dark Genome-driven RNA therapeutics company pioneering programmable oligonucleotide medicines for chronic muscle and metabolic diseases associated with aging.    Powered b...","","","Mirscience Tx","https://bio2026.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=00867040"
"","","MISO Chip developed a tumor explant platform that enables biotech companies to test their lead assets on human tumor tissues with their native tumor microenvironment preserved.","","","MISO Chip","https://bio2026.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=00854876"
"","","Mispro is the nation's pioneering contract vivarium organization (CVO), providing a network of AAALAC-accredited vivarium lab facilities where life sciences companies of all sizes and therapeutic indi...","","","Mispro","https://bio2026.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=00847334"
"","","Drug discovery is breaking under its own weight. Biopharma spends over $250 billion a year on R&D, yet new medicines still take 10+ years and $2.6 billion to reach patients and 90% of clinical candida...","","","Mithrl","https://bio2026.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=00483827"
"","","","","","MitoChem Therapeutics, Inc.","https://bio2026.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=00852138"
"","","x","","","Mix Talent","https://bio2026.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=00874270"
"","","","","","Mobile Chamber","https://bio2026.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=01014244"
"","","Helping scientists harness the full potential of complex biology.    From our scientists and engineers to our service and support teams, we're passionate about equipping researchers with next-generati...","","","Molecular Devices","https://bio2026.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=00001849"
"","","Molecular Partners AG is a Swiss clinical-stage biotech company developing DARPin-based protein therapeutics, with a primary focus on oncology and innovative targeted drug platforms.","","","Molecular Partners AG","https://bio2026.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=00128314"
"","","Molecule 46 is a biotech spin-off offering a unique patented technology for the separation of undamaged sperm for use in human assisted reproduction and animal breeding, solving infertility problems r...","","","Molecule 46 s.r.o.","https://bio2026.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=00952947"
"","","Momentum Pharma is dual headquartered in New Mexico, USA and London, United Kingdom. The company was co-founded in 2013 by Melissa Melton, CEO and Jon Melton, COO, and was established as a ‘New Era Cl...","","","Momentum Pharma Ltd","https://bio2026.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=01005770"
"","","The Montgomery County Economic Development Corporation serves as the official economic development entity for Montgomery County, Maryland to accelerate business development, attraction, retention and ...","","","Montgomery County Economic Development Corporation","https://bio2026.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=00109787"
"","","Montréal International is a non-profit organization that works to attract foreign investment, international organizations, and skilled workers to Greater Montréal.    Greater Montréal offers the talen...","","","Montreal International","https://bio2026.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=00002345"
"","","Montréal InVivo is the life sciences and health technologies (LSHT) cluster for Greater Montréal. We represent a network of more than 1,500 companies associated with the sector, including 753 specific...","","","Montreal InVivo","https://bio2026.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=00866675"
"","","","","","Morepen Laboratories Limited","https://bio2026.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=00926689"
"","","Morphocell Technologies is a preclinical-stage regenerative medicine company founded in 2018, specializing in stem cell-derived therapies for severe liver diseases.  Our flagship product, ReLiver®, is...","","","Morphocell Technologies Inc.","https://bio2026.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=00826316"
"","","","","","MSN Laboratories","https://bio2026.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=00928413"
"","","X","","","MSRC","https://bio2026.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=00932804"
"","","","","","MTPConnect","https://bio2026.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=00482180"
"","","Mubadala Bio is a life sciences company dedicated to pursuing better health outcomes for the UAE and beyond. As a catalyst for progress and innovation, we are accelerating the growth of the life scien...","","","Mubadala Bio","https://bio2026.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=01026669"
"","","","","","Murmuratto","https://bio2026.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=01029095"
"","","The Murrieta Innovation Center (MIC) is a purpose-built initiative focused on accelerating life science and health tech startups in Southwest Riverside County. With affordable wet lab infrastructure, ...","","","Murrieta Innovation Center","https://bio2026.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=01003980"
"","","General Info            MyBiotech is a German Contract Development and Manufacturing Organization      (CDMO) focused on nanoparticle and advanced drug delivery products. We      support pharmaceu...","","","MyBiotech","https://bio2026.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=01002511"
"","","What began in 2016 as a bold idea between two experts has evolved into a global leader in data privacy for Life Sciences. Rooted in regulatory expertise and driven by a passion for ethical data handli...","","","MYDATA-TRUST","https://bio2026.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=00651588"
"","","","","","myotwin GmbH","https://bio2026.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=00930838"
"","","Company Profile – Naason Science  Naason Science is a Korea-based Contract Development Research Organization (CDRO) dedicated to the discovery and development of innovative small-molecule therapeutics...","","","Naason Science Inc.","https://bio2026.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=01008749"
"","","","","","Nagi Bioscience","https://bio2026.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=00924227"
"","","","","","NanKang Biotech Incubation Center","https://bio2026.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=01009467"
"","","Nano PharmaSolutions (NPS) developed the platform nanodrug delivery technology, NanoTransformer® that generates nanoparticles of small molecule drugs without using lipids or polymers for safe and effe...","","","Nano PharmaSolutions","https://bio2026.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=00848635"
"","","NanoRay Biotech focuses on the development of single-energy light source technology for more than 10 years has made us a leader in the field of X-ray applications. Nanoray self-identifies as a strateg...","","","NanoRay Biotech Co., Ltd.","https://bio2026.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=01002839"
"","","Custom-tailored single-domain antibody solutions  We provide high-quality single-domain antibodies (sdAbs) to advance research and biomedicine. From tailored sdAb discovery and innovative technologies...","","","NanoTag Biotechnologies GmbH","https://bio2026.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=01002508"
"","","The Nashville Area Chamber has been the voice of the business community across the 10-county Middle Tennessee region since 1847. We provide a home for businesses to collaborate, innovate, and drive ci...","","","Nashville Area Chamber of Commerce","https://bio2026.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=00069065"
"","","The Nashville Innovation Alliance unites partners from across Middle Tennessee to grow a stronger, more connected innovation ecosystem. Dedicated to making Nashville one of America’s centers of innova...","","","Nashville Innovation Alliance","https://bio2026.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=01022031"
"","","A member of the Texas A&M Engineering Experiment Station (TEES), the NCTM develops and delivers customized training solutions and enabling technologies for the biomanufacturing industry.    Our course...","","","National Center for Therapeutics Manufacturing","https://bio2026.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=00349859"
"https://bio2026.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=00470231","National Health Research Institutes","The National Health Research Institutes (NHRI) is a non-profit foundation  established by government. Being an autonomous research organization under the supervision of the Department of Health, Execu...","2621","https://bio2026.mapyourshow.com/8_0/floorplan_link.cfm?exhid=00470231&booth=2621&show_id=BIO2026","",""
"https://bio2026.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=00845838","National Multiple Sclerosis Society",".","3041","https://bio2026.mapyourshow.com/8_0/floorplan_link.cfm?exhid=00845838&booth=3041&show_id=BIO2026","",""
"https://bio2026.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=00085619","National Science and Technology Council","","2621","https://bio2026.mapyourshow.com/8_0/floorplan_link.cfm?exhid=00085619&booth=2621&show_id=BIO2026","",""
"https://bio2026.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=00350264","Nationwide Children's Hospital","The Office of Technology Commercialization (OTC) at Nationwide Children's Hospital supports the translation of innovative research into real-world healthcare solutions. Working closely with clinicians...","4047","https://bio2026.mapyourshow.com/8_0/floorplan_link.cfm?exhid=00350264&booth=4047&show_id=BIO2026","",""
"","","Neogap Therapeutics is a clinical-stage immuno-oncology company developing personalized, non-engineered T-cell therapies targeting solid tumors. Its PIOR® and EpiTCer® platforms enable selective expan...","","","Neogap Therapeutics","https://bio2026.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=00992896"
"","","Neopharm Labs is a Canadian analytical laboratory founded in 1989.  All analytical, QC, R&D, Chemistry, microbiology, stability programs, and Life Sciences division services under one roof.   220+ exp...","","","Neopharm Labs","https://bio2026.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=00922402"
"","","","","","Netherlands Consulate General in San Francisco","https://bio2026.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=00874287"
"","","The Korea Advanced Institute of Science and Technology (KAIST) is South Korea’s premier science and engineering university, recognized globally for its excellence in research, innovation, and technolo...","","","KAIST","https://bio2026.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=00223267"
"","","Kanvas Biosciences is a therapeutics company building the world’s first microbiome drug screening, discovery and manufacturing platform to accelerate the development of next generation live biotherape...","","","Kanvas Biosciences","https://bio2026.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=00855747"
"","","KaRama Bio’s & LinusBio MENA Saudi Joint Venture's strategic direction is defined by a focus on precision, prevention, and scale. The organization's vision is for children to outgrow food allergies sa...","","","KaRama Bio I LinusBio MENA","https://bio2026.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=00968952"
"","","","","","Karnataka Innovation & Technology Society, Department of Electronics, IT & Bt, Government of Karnataka","https://bio2026.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=00956065"
"","","","","","Karoten","https://bio2026.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=01018199"
"","","KBI Biopharma is the CDMO of choice for complex biologics and expert analytics, helping life science companies accelerate the development and manufacture of innovative therapies and vaccines. With roo...","","","KBI Biopharma","https://bio2026.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=00033401"
"","","Kemwell has 40+ years of experience being a CDMO based out of Bangalore, India and provides services to global biopharmaceutical organisations.  Our FDA-approved site supports end-to-end biologics pro...","","","Kemwell Biopharma Private Ltd.","https://bio2026.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=00196212"
"","","","","","Kenox Pharmaceuticals","https://bio2026.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=00881250"
"","","KH Neochem is a bio-healthcare company advancing next-generation drug discovery through glycan technology.  Under the concept of “Unlocking the value of glycans,” we are committed to enhancing the per...","","","KH Neochem Co., Ltd.","https://bio2026.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=00927656"
"","","","","","Khalifa University","https://bio2026.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=00897192"
"","","Kincell Bio partners with innovators to advance autologous and allogeneic cell therapies for patients in need of therapeutic solutions. With manufacturing facilities located in Research Triangle Park,...","","","Kincell Bio","https://bio2026.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=00895883"
"","","Kindeva is a drug delivery contract development and manufacturing organization (CDMO) driven by the belief that every patient deserves tomorrow. Leveraging specialist injectable, inhalation and dermal...","","","Kindeva","https://bio2026.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=00031001"
"","","","","","Kingston Economic Development","https://bio2026.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=00561442"
"","","Capitalizing on a history of innovation and expertise in exclusive natural chitosan chemistry, KiOmed Pharma, a commercial-stage biotech spinout from KitoZyme and the University of Liege, has developp...","","","KIOMED PHARMA","https://bio2026.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=00815432"
"","","x","","","KITA Chungbuk Center","https://bio2026.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=01007837"
"","","Chungbuk Pavilion consists of 6 promising biotech enterprises in Chungcheongbuk-do, South Korea. With its outstanding bio infrastructure, Chungcheongbuk-do has established itself as a prominent hub fo...","","","KITA Chungbuk Pavilion","https://bio2026.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=00156308"
"","","x","","","KITA Dallas Center","https://bio2026.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=01007834"
"","","","","","KIZAD","https://bio2026.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=01026671"
"","","","","","Kodo Lifescience Pvt Ltd","https://bio2026.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=01026660"
"","","","","","KOREA Biohealth Hub","https://bio2026.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=00083753"
"","","Korea BIO?  Korea BIO, a leading organization in the bio industry, including pharmaceuticals, medical devices, environmental technology, and biotechnology, supports the business activities of more tha...","","","Korea Biotechnology Industry Organization(KoreaBIO)","https://bio2026.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=00000577"
"","","The Korea Pavilion at the 2026 BIO International Convention (BIO USA) brings together a curated group of leading Korean biopharmaceutical and healthcare companies, showcasing the innovation and global...","","","Korea Pavilion","https://bio2026.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=00291027"
"","","N/A","","","Korea University","https://bio2026.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=00028099"
"","","Korea University is one of the leading research-intensive universities in Asia, with strong capabilities in biotechnology, life sciences, and translational research. The university has built a robust ...","","","Korea University","https://bio2026.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=00128099"
"","","","","","KOTRA","https://bio2026.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=00234863"
"","",".","","","KOTRA NY","https://bio2026.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=00951388"
"","","""KYBORA is a global advisory firm and investment bank whose mission is to guide transformative healthcare companies to enduring success globally.     We provide M&A, Strategic Partnering and Licensing...","","","Kybora","https://bio2026.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=01005814"
"","","x","","","Kyongbo Pharmaceutical. Co., Ltd","https://bio2026.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=00817848"
"","","Kyoto Drug Discovery & Development Co., Ltd. (KDDD) is a clinical-stage biotechnology company originating from Kyoto University (Japan) and dedicated to developing first-in-class neuroprotective and c...","","","Kyoto Drug Discovery & Development Co., Ltd.","https://bio2026.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=00961261"
"","","""Founded in June 1897, Kyoto University has a long history and enduring traditions, with a main campus located in the historic city of Kyoto, a center of traditional Japanese culture.    Since its fou...","","","Kyoto University","https://bio2026.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=00819885"
"","","","","","La Salle Group","https://bio2026.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=00931662"
"","","""A global life sciences and healthcare company seeking answers  We believe in harnessing science for human good. And so we work day and night, around the world, to deliver answers for all your health ...","","","Labcorp","https://bio2026.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=00000283"
"","","","","","LABEXPERTS","https://bio2026.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=01015697"
"","","Laboratorio Elea is one of Argentina’s leading pharmaceutical companies, with more than 85 years of experience in the research, development, manufacturing, and commercialization of medicines and healt...","","","Laboratorio Elea","https://bio2026.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=00892007"
